id,class,order,family,species,iucn,criteria,population,systems,realm
11120,Reptilia,Squamata,Lacertidae,Darevskia alpina,VU,"B1ab(i,iii,v)",Decreasing,Terrestrial,Palearctic
11227,Reptilia,Squamata,Lamprophiidae,Lamprophis fiskii,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Afrotropical
11228,Reptilia,Squamata,Lamprophiidae,Lamprophis fuscus,LC,,Stable,Terrestrial,Afrotropical
11229,Reptilia,Squamata,Lamprophiidae,Inyoka swazicus,LC,,Stable,Terrestrial,Afrotropical
11369,Reptilia,Squamata,Elapidae,Laticauda crockeri,VU,D2,Unknown,Freshwater (=Inland waters)|Marine,Australasian
11388,Reptilia,Squamata,Tropiduridae,Leiocephalus eremitus,EX,,,Terrestrial,Neotropical
11389,Reptilia,Squamata,Tropiduridae,Leiocephalus herminieri,EX,,,Terrestrial,Neotropical
11409,Reptilia,Squamata,Scincidae,Leiolopisma telfairii,VU,D2,Increasing,Terrestrial,Afrotropical
11410,Reptilia,Squamata,Scincidae,Leiolopisma mauritiana,EX,,,Terrestrial,Afrotropical
11522,Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis montecanoensis,LC,,Stable,Terrestrial,Neotropical
11533,Reptilia,Testudines,Cheloniidae,Lepidochelys kempii,CR,A2bd,Unknown,Terrestrial|Marine,Nearctic|Neotropical|Palearctic
11534,Reptilia,Testudines,Cheloniidae,Lepidochelys olivacea,VU,A2bd,Decreasing,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Palearctic
11559,Reptilia,Squamata,Gekkonidae,Lepidodactylus listeri,EW,,,Terrestrial,Indomalayan
11804,Reptilia,Squamata,Scincidae,Lerista allanae,CR,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",Decreasing,Terrestrial,Australasian
11805,Reptilia,Squamata,Scincidae,Lerista vittata,CR,B1ab(iii),Decreasing,Terrestrial,Australasian
11995,Reptilia,Squamata,Liolaemidae,Liolaemus constanzae,LC,,Stable,Terrestrial,Neotropical
11996,Reptilia,Squamata,Liolaemidae,Liolaemus curis,CR,"B1ab(ii,iii,v)+2ab(ii,iii,v)",Decreasing,Terrestrial,Neotropical
11998,Reptilia,Squamata,Liolaemidae,Liolaemus fuscus,LC,,Stable,Terrestrial,Neotropical
12000,Reptilia,Squamata,Liolaemidae,Liolaemus hellmichi,VU,D1,Stable,Terrestrial,Neotropical
12001,Reptilia,Squamata,Liolaemidae,Liolaemus huacahuasicus,LC,,Stable,Terrestrial,Neotropical
12002,Reptilia,Squamata,Liolaemidae,Liolaemus kuhlmanni,DD,,Unknown,Terrestrial,Neotropical
12003,Reptilia,Squamata,Liolaemidae,Liolaemus lemniscatus,LC,,Stable,Terrestrial,Neotropical
12004,Reptilia,Squamata,Liolaemidae,Liolaemus leopardinus,EN,"B1ab(i,iii)",Decreasing,Terrestrial,Neotropical
12005,Reptilia,Squamata,Liolaemidae,Liolaemus lorenzmuelleri,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
12006,Reptilia,Squamata,Liolaemidae,Liolaemus lutzae,CR,A2c,Decreasing,Terrestrial,Neotropical
12007,Reptilia,Squamata,Liolaemidae,Liolaemus nitidus,LC,,Stable,Terrestrial,Neotropical
12008,Reptilia,Squamata,Liolaemidae,Liolaemus paulinae,CR,"B1ab(i,iii)",Decreasing,Terrestrial,Neotropical
12009,Reptilia,Squamata,Liolaemidae,Liolaemus rabinoi,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,Terrestrial,Neotropical
12010,Reptilia,Squamata,Liolaemidae,Liolaemus walkeri,NT,B1b(iii),Unknown,Terrestrial,Neotropical
12011,Reptilia,Squamata,Liolaemidae,Liolaemus zapallarensis,LC,,Stable,Terrestrial,Neotropical
12079,Reptilia,Squamata,Dipsadidae,Erythrolamprus cursor,CR,B1ab(v)+2ab(v),Unknown,Terrestrial,Neotropical
12080,Reptilia,Squamata,Dipsadidae,Erythrolamprus ornatus,CR,D,Unknown,Terrestrial,Neotropical
12081,Reptilia,Squamata,Dipsadidae,Erythrolamprus perfuscus,EX,,,Terrestrial,Neotropical
12124,Reptilia,Testudines,Trionychidae,Lissemys scutata,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Indomalayan
12439,Reptilia,Squamata,Gekkonidae,Lygodactylus methueni,EN,"B1ab(i,ii,iii,iv,v)",Decreasing,Terrestrial,Afrotropical
12471,Reptilia,Squamata,Scincidae,Lygosoma haroldyoungi,LC,,Unknown,Terrestrial,Indomalayan
12472,Reptilia,Squamata,Scincidae,Lygosoma koratense,LC,,Unknown,Terrestrial,Indomalayan
12654,Reptilia,Squamata,Viperidae,Macrovipera schweizeri,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Palearctic
12695,Reptilia,Testudines,Emydidae,Malaclemys terrapin,VU,A4acde,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic
12696,Reptilia,Testudines,Testudinidae,Malacochersus tornieri,CR,A4abcd,Decreasing,Terrestrial,Afrotropical
12774,Reptilia,Testudines,Testudinidae,Manouria emys,CR,A2cd+4cd,Decreasing,Terrestrial,Indomalayan
12775,Reptilia,Testudines,Testudinidae,Manouria impressa,EN,A2cd,Decreasing,Terrestrial,Indomalayan
12876,Reptilia,Testudines,Geoemydidae,Mauremys annamensis,CR,"A2bcd+4bcd; B2ab(i,ii,iii,iv,v); D",Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
13038,Reptilia,Testudines,Geoemydidae,Melanochelys tricarinata,EN,A4cd,Decreasing,Terrestrial,Indomalayan
13039,Reptilia,Testudines,Geoemydidae,Melanochelys trijuga,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
13053,Reptilia,Crocodylia,Alligatoridae,Melanosuchus niger,LR_cd,,,Terrestrial|Freshwater (=Inland waters),Neotropical
13873,Reptilia,Testudines,Geoemydidae,Morenia ocellata,EN,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
13874,Reptilia,Testudines,Geoemydidae,Morenia petersi,EN,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
14363,Reptilia,Testudines,Cheloniidae,Natator depressus,DD,,,Terrestrial|Marine,Australasian
14378,Reptilia,Squamata,Diplodactylidae,Naultinus rudis,EN,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial,Australasian
14564,Reptilia,Squamata,Scincidae,Plestiodon reynoldsi,VU,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Nearctic
14608,Reptilia,Squamata,Carphodactylidae,Nephrurus deleani,LC,,Stable,Terrestrial,Australasian
14631,Reptilia,Squamata,Natricidae,Nerodia paucimaculata,NT,,Stable,Terrestrial,Nearctic
14765,Reptilia,Testudines,Trionychidae,Nilssonia formosa,CR,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
14811,Reptilia,Squamata,Scincidae,Carinascincus palfreymani,VU,D1+2,Unknown,Terrestrial,Australasian
14856,Reptilia,Testudines,Geoemydidae,Notochelys platynota,VU,A2cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
15026,Reptilia,Testudines,Geoemydidae,Mauremys sinensis,CR,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic
15185,Reptilia,Squamata,Elapidae,Ogmodon vitianus,EN,B1ab(iii),Decreasing,Terrestrial,Oceanian
15199,Reptilia,Squamata,Colubridae,Oligodon nikhili,DD,,Unknown,Terrestrial,Indomalayan
15257,Reptilia,Squamata,Scincidae,Oligosoma grande,EN,"B2ab(ii,iii,iv)",Stable,Terrestrial,Australasian
15258,Reptilia,Squamata,Scincidae,Oligosoma microlepis,EN,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",Decreasing,Terrestrial,Australasian
15259,Reptilia,Squamata,Scincidae,Oligosoma notosaurus,LC,,Unknown,Terrestrial,Australasian
15260,Reptilia,Squamata,Scincidae,Oligosoma otagense,EN,B2ab(v),Decreasing,Terrestrial,Australasian
15261,Reptilia,Squamata,Scincidae,Oligosoma striatum,VU,B2ab(v),Decreasing,Terrestrial,Australasian
15263,Reptilia,Squamata,Scincidae,Oligosoma fallai,VU,D2,Stable,Terrestrial,Australasian
15265,Reptilia,Squamata,Scincidae,Oligosoma waimatense,EN,"B2ab(ii,iii,iv,v)",Decreasing,Terrestrial,Australasian
15267,Reptilia,Squamata,Scincidae,Oligosoma longipes,EN,B1ab(v)+2ab(v),Decreasing,Terrestrial,Australasian
15361,Reptilia,Squamata,Pygopodidae,Ophidiocephalus taeniatus,LC,,Unknown,Terrestrial,Australasian
15391,Reptilia,Squamata,Natricidae,Opisthotropis kikuzatoi,CR,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
15392,Reptilia,Squamata,Natricidae,Opisthotropis spenceri,DD,,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan
15509,Reptilia,Testudines,Geoemydidae,Orlitia borneensis,CR,A2acd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
15635,Reptilia,Crocodylia,Crocodylidae,Osteolaemus tetraspis,VU,A2cd,,Terrestrial|Freshwater (=Inland waters),Afrotropical
15918,Reptilia,Testudines,Trionychidae,Palea steindachneri,CR,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
16069,Reptilia,Squamata,Pygopodidae,Paradelma orientalis,LC,,Decreasing,Terrestrial,Australasian
16220,Reptilia,Squamata,Pareidae,Pareas iwasakii,NT,B1a+2a,Decreasing,Terrestrial,Palearctic
16503,Reptilia,Testudines,Trionychidae,Pelochelys bibroni,VU,A2d+4d,Unknown,Terrestrial|Freshwater (=Inland waters)|Marine,Australasian
16511,Reptilia,Testudines,Podocnemididae,Peltocephalus dumerilianus,VU,A1acd,,Terrestrial|Freshwater (=Inland waters),Neotropical
16527,Reptilia,Testudines,Pelomedusidae,Pelusios seychellensis,EX,,,Terrestrial|Freshwater (=Inland waters),Afrotropical
16529,Reptilia,Testudines,Pelomedusidae,Pelusios broadleyi,VU,D2,,Terrestrial|Freshwater (=Inland waters),Afrotropical
16530,Reptilia,Testudines,Pelomedusidae,Pelusios rhodesianus,LR_LC,,,Terrestrial|Freshwater (=Inland waters),Afrotropical
16531,Reptilia,Testudines,Pelomedusidae,Pelusios upembae,DD,,,Terrestrial|Freshwater (=Inland waters),Afrotropical
16925,Reptilia,Squamata,Gekkonidae,Phelsuma gigas,EX,,,Terrestrial,Afrotropical
16926,Reptilia,Squamata,Gekkonidae,Phelsuma guentheri,VU,D2,Increasing,Terrestrial,Afrotropical
16939,Reptilia,Squamata,Gekkonidae,Rhoptropella ocellata,LC,,Stable,Terrestrial,Afrotropical
16947,Reptilia,Squamata,Gekkonidae,Phelsuma standingi,VU,"B1ab(iii,v)",Unknown,Terrestrial,Afrotropical
16985,Reptilia,Squamata,Dipsadidae,Philodryas chamissonis,LC,,Unknown,Terrestrial,Neotropical
17008,Reptilia,Squamata,Scincidae,Phoboscincus bocourti,CR,"B1ab(iii,v)+2ab(iii,v); C2a(i); D",Decreasing,Terrestrial,Australasian
17080,Reptilia,Testudines,Chelidae,Mesoclemmys dahli,CR,B1+2c,,Terrestrial|Freshwater (=Inland waters),Neotropical
17081,Reptilia,Testudines,Chelidae,Ranacephala hogei,CR,A2bcd+4bcd,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
17082,Reptilia,Testudines,Chelidae,Rhinemys rufipes,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
17083,Reptilia,Testudines,Chelidae,Mesoclemmys zuliae,VU,B1+2c,,Terrestrial|Freshwater (=Inland waters),Neotropical
17084,Reptilia,Testudines,Chelidae,Mesoclemmys vanderhaegei,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
17087,Reptilia,Squamata,Phrynosomatidae,Phrynosoma blainvillii,LC,,Decreasing,Terrestrial,Nearctic
17123,Reptilia,Squamata,Gekkonidae,Dixonius melanostictus,LC,,Stable,Terrestrial,Indomalayan
17124,Reptilia,Squamata,Gekkonidae,Goggia microlepidota,LC,,Stable,Terrestrial,Afrotropical
17575,Reptilia,Squamata,Cordylidae,Platysaurus relictus,NT,A3c,Decreasing,Terrestrial,Afrotropical
17585,Reptilia,Testudines,Platysternidae,Platysternon megacephalum,CR,A2cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
17793,Reptilia,Squamata,Lacertidae,Podarcis filfolensis,LC,,Stable,Terrestrial,Palearctic
17795,Reptilia,Squamata,Lacertidae,Podarcis lilfordi,NT,D2,Stable,Terrestrial,Palearctic
17797,Reptilia,Squamata,Lacertidae,Podarcis milensis,LC,,Stable,Terrestrial,Palearctic
17800,Reptilia,Squamata,Lacertidae,Podarcis pityusensis,EN,A2bce+3bce+4ce,Decreasing,Terrestrial,Palearctic
17821,Reptilia,Testudines,Podocnemididae,Podocnemis erythrocephala,VU,A1bd,,Terrestrial|Freshwater (=Inland waters),Neotropical
17822,Reptilia,Testudines,Podocnemididae,Podocnemis expansa,LR_cd,,,Terrestrial|Freshwater (=Inland waters),Neotropical
17823,Reptilia,Testudines,Podocnemididae,Podocnemis lewyana,CR,A2acd+4acd,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
17824,Reptilia,Testudines,Podocnemididae,Podocnemis sextuberculata,VU,A1acd,,Terrestrial|Freshwater (=Inland waters),Neotropical
17825,Reptilia,Testudines,Podocnemididae,Podocnemis unifilis,VU,A1acd,,Terrestrial|Freshwater (=Inland waters),Neotropical
18170,Reptilia,Squamata,Leiosauridae,Pristidactylus alvaroi,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
18171,Reptilia,Squamata,Leiosauridae,Pristidactylus valeriae,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
18398,Reptilia,Testudines,Testudinidae,Psammobates geometricus,CR,A4ace,Decreasing,Terrestrial,Afrotropical
18457,Reptilia,Testudines,Chelidae,Pseudemydura umbrina,CR,A1c; B1+2c; C1+2b; D,,Terrestrial|Freshwater (=Inland waters),Australasian
18458,Reptilia,Testudines,Emydidae,Pseudemys alabamensis,EN,B1+2c,,Terrestrial|Freshwater (=Inland waters),Nearctic
18459,Reptilia,Testudines,Emydidae,Pseudemys gorzugi,NT,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
18460,Reptilia,Testudines,Emydidae,Pseudemys rubriventris,NT,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
18514,Reptilia,Squamata,Cordylidae,Pseudocordylus langi,LC,,Stable,Terrestrial,Afrotropical
18517,Reptilia,Squamata,Cordylidae,Pseudocordylus spinosus,LC,,Decreasing,Terrestrial,Afrotropical
19035,Reptilia,Testudines,Testudinidae,Pyxis arachnoides,CR,A4cd; E,Decreasing,Terrestrial,Afrotropical
19036,Reptilia,Testudines,Testudinidae,Pyxis planicauda,CR,A4acd,Decreasing,Terrestrial,Afrotropical
19070,Reptilia,Testudines,Trionychidae,Rafetus euphraticus,EN,A4c,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
19107,Reptilia,Squamata,Typhlopidae,Ramphotyphlops exocoeti,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",Unknown,Terrestrial,Australasian|Indomalayan
19483,Reptilia,Testudines,Chelidae,Rheodytes leukops,VU,A1c+2c; D2,,Terrestrial|Freshwater (=Inland waters),Australasian
19501,Reptilia,Testudines,Geoemydidae,Rhinoclemmys annulata,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
19503,Reptilia,Testudines,Geoemydidae,Rhinoclemmys funerea,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
19505,Reptilia,Testudines,Geoemydidae,Rhinoclemmys nasuta,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
19508,Reptilia,Testudines,Geoemydidae,Rhinoclemmys rubida,NT,,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
19796,Reptilia,Testudines,Geoemydidae,Sacalia bealei,EN,A1d+2d,,Freshwater (=Inland waters),Palearctic
19797,Reptilia,Testudines,Geoemydidae,Sacalia quadriocellata,CR,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
19900,Reptilia,Squamata,Boidae,Sanzinia madagascariensis,LC,,Stable,Terrestrial,Afrotropical
19953,Reptilia,Squamata,Scincidae,Scelotes bourquini,VU,"B1ab(i,iii,v)",Decreasing,Terrestrial,Afrotropical
19954,Reptilia,Squamata,Scincidae,Scelotes kasneri,EN,"B1ab(i,iii,iv)",Decreasing,Terrestrial,Afrotropical
19955,Reptilia,Squamata,Scincidae,Scelotes gronovii,NT,"B1b(i,ii,iii,iv,v)",Decreasing,Terrestrial,Afrotropical
20230,Reptilia,Squamata,Elapidae,Neelaps calonotus,NT,B1a,Unknown,Terrestrial,Australasian
20522,Reptilia,Squamata,Sphaerodactylidae,Sphaerodactylus micropithecus,DD,,Unknown,Terrestrial,Neotropical
20715,Reptilia,Testudines,Kinosternidae,Staurotypus salvinii,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
20716,Reptilia,Testudines,Kinosternidae,Staurotypus triporcatus,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
20824,Reptilia,Testudines,Kinosternidae,Sternotherus depressus,CR,A2bce+4bce,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
21286,Reptilia,Squamata,Scincidae,Tachygyia microlepis,EX,,,Terrestrial,Oceanian
21641,Reptilia,Testudines,Emydidae,Terrapene carolina,VU,A2bcde+4bcde,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical
21642,Reptilia,Testudines,Emydidae,Terrapene coahuila,EN,"A2c+4c; B1ab(i,ii,iii,iv,v)+2b(i,ii,iii,iv,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
21643,Reptilia,Testudines,Emydidae,Terrapene nelsoni,DD,,,Terrestrial|Freshwater (=Inland waters),Neotropical
21644,Reptilia,Testudines,Emydidae,Terrapene ornata,NT,,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
21646,Reptilia,Testudines,Testudinidae,Testudo graeca,VU,A1cd,,Terrestrial,Palearctic
21648,Reptilia,Testudines,Testudinidae,Testudo hermanni,VU,A2acde+4acde,Decreasing,Terrestrial,Palearctic
21651,Reptilia,Testudines,Testudinidae,Testudo horsfieldii,VU,A2d,,Terrestrial,Indomalayan|Palearctic
21652,Reptilia,Testudines,Testudinidae,Testudo kleinmanni,CR,A2abcd+3d,Decreasing,Terrestrial,Palearctic
21653,Reptilia,Testudines,Testudinidae,Testudo marginata,LC,,Stable,Terrestrial,Palearctic
21662,Reptilia,Squamata,Gerrhosauridae,Tetradactylus breyeri,NT,C2a(i),Decreasing,Terrestrial,Afrotropical
21663,Reptilia,Squamata,Gerrhosauridae,Tetradactylus eastwoodae,EX,,,Terrestrial,Afrotropical
21706,Reptilia,Squamata,Natricidae,Thamnophis gigas,VU,"B1ab(ii,iii,iv,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
21707,Reptilia,Squamata,Natricidae,Thamnophis hammondii,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
21736,Reptilia,Squamata,Dipsadidae,Thermophis baileyi,EN,B2ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
21902,Reptilia,Squamata,Scincidae,Tiliqua adelaidensis,EN,"B2ab(ii,iii,iv,v)",Decreasing,Terrestrial,Australasian
21981,Reptilia,Crocodylia,Crocodylidae,Tomistoma schlegelii,EN,C2a(i),Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
22019,Reptilia,Testudines,Emydidae,Trachemys decorata,VU,B1+2c,,Terrestrial|Freshwater (=Inland waters),Neotropical
22024,Reptilia,Testudines,Emydidae,Trachemys gaigeae,VU,A2ce+4ce,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical
22026,Reptilia,Testudines,Emydidae,Trachemys stejnegeri,LR_NT,,,Terrestrial|Freshwater (=Inland waters),Neotropical
22027,Reptilia,Testudines,Emydidae,Trachemys terrapen,VU,B1+2c,,Terrestrial|Freshwater (=Inland waters),Neotropical
22028,Reptilia,Testudines,Emydidae,Trachemys scripta,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
22091,Reptilia,Squamata,Scincidae,Tribolonotus ponceleti,DD,,Unknown,Terrestrial,Australasian
22151,Reptilia,Squamata,Viperidae,Protobothrops cornutus,NT,B1ab(iii),Unknown,Terrestrial,Indomalayan
22579,Reptilia,Squamata,Agamidae,Tympanocryptis pinguicolla,EN,"B2ab(ii,iii,v)",Decreasing,Terrestrial,Australasian
22606,Reptilia,Squamata,Typhlopidae,Antillotyphlops monensis,LC,,Unknown,Terrestrial,Neotropical
22607,Reptilia,Squamata,Typhlopidae,Madatyphlops cariei,EX,,,Terrestrial,Afrotropical
22701,Reptilia,Squamata,Scincidae,Typhlosaurus lomiae,NT,B1b(iii),Stable,Terrestrial,Afrotropical
22727,Reptilia,Squamata,Phrynosomatidae,Uma inornata,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Nearctic
22733,Reptilia,Squamata,Carphodactylidae,Uvidicolus sphyrurus,LC,,Unknown,Terrestrial,Australasian
22872,Reptilia,Squamata,Varanidae,Varanus flavescens,EN,A2cd,Decreasing,Terrestrial,Indomalayan
22884,Reptilia,Squamata,Varanidae,Varanus komodoensis,EN,C1,Stable,Terrestrial,Indomalayan
22916,Reptilia,Squamata,Varanidae,Varanus yuwonoi,VU,A2c,Unknown,Terrestrial,Australasian
22985,Reptilia,Squamata,Viperidae,Montivipera albizona,EN,B1ab(v),Decreasing,Terrestrial,Palearctic
22989,Reptilia,Squamata,Viperidae,Montivipera bulgardaghica,LC,,Stable,Terrestrial,Palearctic
22990,Reptilia,Squamata,Viperidae,Vipera kaznakovi,EN,"B2ab(ii,iii,v)",Decreasing,Terrestrial,Palearctic
22992,Reptilia,Squamata,Viperidae,Montivipera latifii,EN,B2ab(v); C2a(ii),Decreasing,Terrestrial,Palearctic
22993,Reptilia,Squamata,Viperidae,Montivipera raddei,NT,,Decreasing,Terrestrial,Palearctic
22998,Reptilia,Squamata,Viperidae,Montivipera wagneri,CR,A2d+4cd,Decreasing,Terrestrial,Palearctic
23000,Reptilia,Squamata,Viperidae,Vipera darevskii,CR,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Palearctic
23001,Reptilia,Squamata,Viperidae,Vipera dinniki,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Palearctic
23002,Reptilia,Squamata,Viperidae,Vipera pontica,EN,D,Unknown,Terrestrial,Palearctic
23095,Reptilia,Squamata,Xantusiidae,Xantusia riversiana,LC,,Stable,Terrestrial,Nearctic
23102,Reptilia,Squamata,Atractaspididae,Xenocalamus transvaalensis,LC,,Stable,Terrestrial,Afrotropical
29364,Reptilia,Squamata,Tropiduridae,Stenocercus fimbriatus,LC,,Unknown,Terrestrial,Neotropical
29409,Reptilia,Squamata,Alopoglossidae,Alopoglossus danieli,CR,B1ab(iii),Unknown,Terrestrial,Neotropical
29410,Reptilia,Squamata,Alopoglossidae,Alopoglossus gorgonae,DD,,Unknown,Terrestrial,Neotropical
29411,Reptilia,Squamata,Alopoglossidae,Alopoglossus myersi,LC,,Stable,Terrestrial,Neotropical
29412,Reptilia,Squamata,Alopoglossidae,Alopoglossus romaleos,DD,,Unknown,Terrestrial,Neotropical
29413,Reptilia,Squamata,Alopoglossidae,Alopoglossus vallensis,LC,,Stable,Terrestrial,Neotropical
29416,Reptilia,Squamata,Gekkonidae,Ebenavia maintimainty,EN,B1ab(iii),Decreasing,Terrestrial,Afrotropical
29422,Reptilia,Squamata,Colubridae,Tantilla vulcani,LC,,Unknown,Terrestrial,Neotropical
29429,Reptilia,Squamata,Agamidae,Diploderma luei,EN,B1ab(iii),Decreasing,Terrestrial,Indomalayan
29437,Reptilia,Squamata,Liolaemidae,Liolaemus etheridgei,LC,,Unknown,Terrestrial,Neotropical
29438,Reptilia,Squamata,Liolaemidae,Liolaemus melanogaster,LC,,Unknown,Terrestrial,Neotropical
29440,Reptilia,Squamata,Liolaemidae,Liolaemus thomasi,LC,,Unknown,Terrestrial,Neotropical
29441,Reptilia,Squamata,Elapidae,Brachyurophis morrisi,LC,,Stable,Terrestrial,Australasian
29443,Reptilia,Squamata,Liolaemidae,Liolaemus ramirezae,LC,,Stable,Terrestrial,Neotropical
29444,Reptilia,Squamata,Liolaemidae,Liolaemus pagaburoi,LC,,Stable,Terrestrial,Neotropical
